Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database time zone,Type,Source
317,Flugplatz Bautzen,Bautzen,Germany,,EDAB,51.193611,14.519722,568,1.0,E,Europe/Berlin,airport,OurAirports
318,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.981945,12.506389,640,1.0,E,Europe/Berlin,airport,OurAirports
319,Dessau Airfield,Dessau,Germany,,EDAD,51.831694,12.190962,187,1.0,E,Europe/Berlin,airport,OurAirports
320,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,,EDAE,52.195856,14.58753,144,1.0,E,Europe/Berlin,airport,OurAirports
322,Großenhain Airport,Suhl,Germany,,EDAK,51.30805587768555,13.555556297302246,417,1.0,E,Europe/Berlin,airport,OurAirports
323,Merseburg Airport,Muehlhausen,Germany,,EDAM,51.3630556,11.9408333,341,1.0,E,Europe/Berlin,airport,OurAirports
324,Halle-Oppin Airport,Halle,Germany,,EDAQ,51.552223,12.053889,348,1.0,E,Europe/Berlin,airport,OurAirports
325,Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,51.2936096191,13.3561105728,322,1.0,E,Europe/Berlin,airport,OurAirports
326,Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,EDAX,53.306388855,12.7522220612,220,1.0,E,Europe/Berlin,airport,OurAirports
327,Strausberg Airport,Strausberg,Germany,,EDAY,52.5805549621582,13.916666984558104,262,1.0,E,Europe/Berlin,airport,OurAirports
328,Schönhagen Airport,Schoenhagen,Germany,QXH,EDAZ,52.203609,13.156389,152,1.0,E,Europe/Berlin,airport,OurAirports
329,Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23,1.0,E,Europe/Berlin,airport,OurAirports
330,Jena-Schöngleina Airfield,Jena,Germany,,EDBJ,50.915279,11.714444,1247,1.0,E,Europe/Berlin,airport,OurAirports
331,Kyritz Airport,Kyritz,Germany,,EDBK,52.918888092041016,12.425277709960938,131,1.0,E,Europe/Berlin,airport,OurAirports
332,"Magdeburg ""City"" Airport",Magdeburg,Germany,ZMG,EDBM,52.073612,11.626389,259,1.0,E,Europe/Berlin,airport,OurAirports
333,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,,EDBR,51.36333465576172,14.949999809265137,518,1.0,E,Europe/Berlin,airport,OurAirports
334,Anklam Airfield,Anklam,Germany,,EDCA,53.832779,13.668611,16,1.0,E,Europe/Berlin,airport,OurAirports
335,Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,51.889442,14.531944,272,1.0,E,Europe/Berlin,airport,OurAirports
336,Kamenz Airport,Kamenz,Germany,,EDCM,51.29694366455078,14.1274995803833,495,1.0,E,Europe/Berlin,airport,OurAirports
337,Berlin-Schönefeld Airport,Berlin,Germany,SXF,EDDB,52.380001,13.5225,157,1.0,E,Europe/Berlin,airport,OurAirports
338,Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970703,755,1.0,E,Europe/Berlin,airport,OurAirports
339,Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.97980117797852,10.958100318908691,1036,1.0,E,Europe/Berlin,airport,OurAirports
340,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364,1.0,E,Europe/Berlin,airport,OurAirports
341,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,160,1.0,E,Europe/Berlin,airport,OurAirports
342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,53,1.0,E,Europe/Berlin,airport,OurAirports
343,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.47299957275391,13.403900146484377,167,1.0,E,Europe/Berlin,airport,OurAirports
344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,302,1.0,E,Europe/Berlin,airport,OurAirports
345,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,147,1.0,E,Europe/Berlin,airport,OurAirports
346,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487,1.0,E,Europe/Berlin,airport,OurAirports
347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1046,1.0,E,Europe/Berlin,airport,OurAirports
348,Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236389,465,1.0,E,Europe/Berlin,airport,OurAirports
349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.2145996094,7.10950994492,1058,1.0,E,Europe/Berlin,airport,OurAirports
350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.6898994446,9.22196006775,1276,1.0,E,Europe/Berlin,airport,OurAirports
351,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122,1.0,E,Europe/Berlin,airport,OurAirports
352,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.68507957458,183,1.0,E,Europe/Berlin,airport,OurAirports
353,Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,14,1.0,E,Europe/Berlin,airport,OurAirports
354,Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.959999,8.645833,384,1.0,E,Europe/Berlin,airport,OurAirports
355,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.26389,1649,1.0,E,Europe/Berlin,airport,OurAirports
356,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,308,1.0,E,Europe/Berlin,airport,OurAirports
357,Allendorf/Eder Airport,Allendorf,Germany,,EDFQ,51.03499984741211,8.680832862854004,1158,1.0,E,Europe/Berlin,airport,OurAirports
358,Worms Airport,Worms,Germany,,EDFV,49.606945,8.368333,295,1.0,E,Europe/Berlin,airport,OurAirports
359,Mainz-Finthen Airport,Mainz,Germany,,EDFZ,49.967499,8.147222,525,1.0,E,Europe/Berlin,airport,OurAirports
360,Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,50.991604,10.47973,1112,1.0,E,Europe/Berlin,airport,OurAirports
361,Siegerland Airport,Siegerland,Germany,SGE,EDGS,50.70769882202149,8.082969665527344,1966,1.0,E,Europe/Berlin,airport,OurAirports
362,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273438,23,1.0,E,Europe/Berlin,airport,OurAirports
363,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412231445,10.145277976989746,102,1.0,E,Europe/Berlin,airport,OurAirports
364,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,53,1.0,E,Europe/Berlin,airport,OurAirports
365,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,,EDKV,50.405555725,6.5288891792,1896,1.0,E,Europe/Berlin,airport,OurAirports
366,Meinerzhagen Airport,Meinerzhagen,Germany,,EDKZ,51.09999847412109,7.599999904632568,1549,1.0,E,Europe/Berlin,airport,OurAirports
367,Arnsberg-Menden Airport,Arnsberg,Germany,,EDLA,51.48389053344727,7.8983330726623535,794,1.0,E,Europe/Berlin,airport,OurAirports
368,Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230178833008,6.9373297691345215,424,1.0,E,Europe/Berlin,airport,OurAirports
369,Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,51.964722,8.544444,454,1.0,E,Europe/Berlin,airport,OurAirports
370,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.230278,6.504444,125,1.0,E,Europe/Berlin,airport,OurAirports
371,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.6141014099,8.616319656369999,699,1.0,E,Europe/Berlin,airport,OurAirports
372,Stadtlohn-Vreden Airport,Stadtlohn,Germany,,EDLS,51.99583435058594,6.840556144714356,157,1.0,E,Europe/Berlin,airport,OurAirports
373,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910279999,7.61223983765,425,1.0,E,Europe/Berlin,airport,OurAirports
374,Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1516,1.0,E,Europe/Berlin,airport,OurAirports
375,Biberach a.d. Riß Airfield,Biberach,Germany,,EDMB,48.111111,9.762778,1903,1.0,E,Europe/Berlin,airport,OurAirports
376,Eggenfelden Airport,Eggenfelden,Germany,,EDME,48.39611053466797,12.723610877990724,1342,1.0,E,Europe/Berlin,airport,OurAirports
377,Mindelheim-Mattsies Airfield,Mindelheim,Germany,,EDMN,48.106945,10.525,1857,1.0,E,Europe/Berlin,airport,OurAirports
378,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.081402,11.2831,1947,1.0,E,Europe/Berlin,airport,OurAirports
379,Straubing Airport,Straubing,Germany,RBM,EDMS,48.90083312988281,12.516667366027832,1047,1.0,E,Europe/Berlin,airport,OurAirports
380,Vilshofen Airport,Vilshofen,Germany,,EDMV,48.6349983215332,13.195555686950684,991,1.0,E,Europe/Berlin,airport,OurAirports
381,Leutkirch-Unterzeil Airport,Leutkirch,Germany,,EDNL,47.85889053344727,10.014166831970217,2100,1.0,E,Europe/Berlin,airport,OurAirports
382,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.6712989807,9.51148986816,1367,1.0,E,Europe/Berlin,airport,OurAirports
383,Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,166,1.0,E,Europe/Berlin,airport,OurAirports
384,Stendal-Borstel Airport,Stendal,Germany,,EDOV,52.62888717651367,11.818611145019531,184,1.0,E,Europe/Berlin,airport,OurAirports
385,Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,,EDPA,48.77777862548828,10.264721870422363,1916,1.0,E,Europe/Berlin,airport,OurAirports
386,Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,49.985001,11.64,1601,1.0,E,Europe/Berlin,airport,OurAirports
387,Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,EDQE,49.794166564941,11.133610725403,1673,1.0,E,Europe/Berlin,airport,OurAirports
388,Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.288612365722656,11.856389045715332,1959,1.0,E,Europe/Berlin,airport,OurAirports
389,Haßfurt-Schweinfurt Airport,Hassfurt,Germany,,EDQT,50.0180549621582,10.529443740844728,719,1.0,E,Europe/Berlin,airport,OurAirports
390,Koblenz-Winningen Airfield,Koblenz,Germany,,EDRK,50.325558,7.528611,640,1.0,E,Europe/Berlin,airport,OurAirports
391,Trier-Föhren Airport,Trier,Germany,,EDRT,49.863888,6.7875,666,1.0,E,Europe/Berlin,airport,OurAirports
392,Speyer Airfield,Speyer,Germany,,EDRY,49.304722,8.451389,312,1.0,E,Europe/Berlin,airport,OurAirports
393,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.2094,7.40056,1132,1.0,E,Europe/Berlin,airport,OurAirports
394,Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,47.97333145139999,8.52222156525,2231,1.0,E,Europe/Berlin,airport,OurAirports
395,Freiburg i. Br. Airport,Freiburg,Germany,,EDTF,48.022777557400005,7.83249998093,801,1.0,E,Europe/Berlin,airport,OurAirports
396,Mengen-Hohentengen Airport,Mengen,Germany,,EDTM,48.05389022827149,9.372777938842772,1818,1.0,E,Europe/Berlin,airport,OurAirports
397,Adolf Würth Airport,Schwaebisch Hall,Germany,,EDTY,49.1183319092,9.783888816829998,1299,1.0,E,Europe/Berlin,airport,OurAirports
398,Finsterwalde/Schacksdorf Airport,Soest,Germany,,EDUS,51.607498,13.743611,384,1.0,E,Europe/Berlin,airport,OurAirports
399,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,295,1.0,E,Europe/Berlin,airport,OurAirports
400,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,820,1.0,E,Europe/Berlin,airport,OurAirports
401,Hildesheim Airport,Hildesheim,Germany,,EDVM,52.18138885498047,9.946389198303224,292,1.0,E,Europe/Berlin,airport,OurAirports
402,Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,53.506943,8.572778,10,1.0,E,Europe/Berlin,airport,OurAirports
403,Emden Airport,Emden,Germany,EME,EDWE,53.391109,7.2275,3,1.0,E,Europe/Berlin,airport,OurAirports
404,Leer-Papenburg Airport,Leer,Germany,,EDWF,53.27194213867188,7.441667079925537,3,1.0,E,Europe/Berlin,airport,OurAirports
405,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,53.502220153808594,8.05222225189209,16,1.0,E,Europe/Berlin,airport,OurAirports
406,Borkum Airport,Borkum,Germany,BMK,EDWR,53.59639,6.709167,3,1.0,E,Europe/Berlin,airport,OurAirports
407,Norderney Airport,Norderney,Germany,NRD,EDWY,53.70694351196289,7.230000019073486,7,1.0,E,Europe/Berlin,airport,OurAirports
408,Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,EDXF,54.77333450317383,9.378889083862305,131,1.0,E,Europe/Berlin,airport,OurAirports
409,Rendsburg-Schachtholm Airport,Rendsburg,Germany,,EDXR,54.220001220703125,9.599444389343262,23,1.0,E,Europe/Berlin,airport,OurAirports
410,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.9132003784,8.34047031403,51,1.0,E,Europe/Berlin,airport,OurAirports
465,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.6575012207,-6.21582984924,268,0.0,E,Europe/London,airport,OurAirports
466,St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,54.39889907836914,-7.651669979095459,155,0.0,E,Europe/London,airport,OurAirports
467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,54.61809921264648,-5.872499942779541,15,0.0,E,Europe/London,airport,OurAirports
468,City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,55.04280090332031,-7.161109924316406,22,0.0,E,Europe/London,airport,OurAirports
469,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.4538993835,-1.74802994728,327,0.0,E,Europe/London,airport,OurAirports
470,Coventry Airport,Coventry,United Kingdom,CVT,EGBE,52.3697013855,-1.47971999645,267,0.0,E,Europe/London,airport,OurAirports
471,Leicester Airport,Leicester,United Kingdom,,EGBG,52.6077995300293,-1.03193998336792,469,0.0,E,Europe/London,airport,OurAirports
472,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,51.89419937133789,-2.167220115661621,101,0.0,E,Europe/London,airport,OurAirports
474,Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,,EGBO,52.51750183105469,-2.259439945220948,283,0.0,E,Europe/London,airport,OurAirports
475,Cotswold Airport,Pailton,United Kingdom,GBA,EGBP,51.668095,-2.05694,433,0.0,E,Europe/London,airport,OurAirports
476,Turweston Airport,Turweston,United Kingdom,,EGBT,52.0407981873,-1.09555995464,448,0.0,E,Europe/London,airport,OurAirports
477,Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,,EGBW,52.19219970703125,-1.6144399642944336,159,0.0,E,Europe/London,airport,OurAirports
478,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873046875,-2.2749500274658203,257,0.0,E,Europe/London,airport,OurAirports
479,Manchester Woodford Airport,Woodfort,United Kingdom,,EGCD,53.3381,-2.14889,295,0.0,E,Europe/London,airport,OurAirports
480,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,,EGDC,51.08720016479492,-4.150340080261231,27,0.0,E,Europe/London,airport,OurAirports
481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,50.44060134887695,-4.995409965515137,390,0.0,E,Europe/London,airport,OurAirports
482,RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,51.5051,-1.99343,513,0.0,E,Europe/London,airport,OurAirports
483,MoD Boscombe Down Airport,Boscombe Down,United Kingdom,,EGDM,51.15219879150391,-1.7474100589752195,407,0.0,E,Europe/London,airport,OurAirports
484,RNAS Culdrose,Culdrose,United Kingdom,,EGDR,50.08610153198242,-5.255710124969482,267,0.0,E,Europe/London,airport,OurAirports
485,MoD St. Athan,St. Athan,United Kingdom,,EGDX,51.4048,-3.43575,163,0.0,E,Europe/London,airport,OurAirports
486,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,51.0093994140625,-2.638819932937622,75,0.0,E,Europe/London,airport,OurAirports
487,Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,EGFE,51.833099365234375,-4.9611101150512695,159,0.0,E,Europe/London,airport,OurAirports
488,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,51.39670181274414,-3.343329906463623,220,0.0,E,Europe/London,airport,OurAirports
489,Swansea Airport,Swansea,United Kingdom,SWS,EGFH,51.60530090332031,-4.0678300857543945,299,0.0,E,Europe/London,airport,OurAirports
490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,622,0.0,E,Europe/London,airport,OurAirports
491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,80,0.0,E,Europe/London,airport,OurAirports
492,London Luton Airport,London,United Kingdom,LTN,EGGW,51.874698638916016,-0.3683330118656158,526,0.0,E,Europe/London,airport,OurAirports
493,Plymouth City Airport,Plymouth,United Kingdom,PLH,EGHD,50.422798,-4.10583,476,0.0,E,Europe/London,airport,OurAirports
494,Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,50.77999877929688,-1.8424999713897705,38,0.0,E,Europe/London,airport,OurAirports
495,Southampton Airport,Southampton,United Kingdom,SOU,EGHI,50.95029830932617,-1.3567999601364136,44,0.0,E,Europe/London,airport,OurAirports
496,Lasham Airport,Lasham,United Kingdom,QLA,EGHL,51.187198638916016,-1.0334999561309814,618,0.0,E,Europe/London,airport,OurAirports
500,Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,EGKA,50.835602,-0.297222,7,0.0,E,Europe/London,airport,OurAirports
501,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,EGKB,51.33079910279999,0.0324999988079,598,0.0,E,Europe/London,airport,OurAirports
502,London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.148102,-0.190278,202,0.0,E,Europe/London,airport,OurAirports
503,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,19,0.0,E,Europe/London,airport,OurAirports
504,Farnborough Airport,Farnborough,United Kingdom,FAB,EGLF,51.2757987976,-0.776332974434,238,0.0,E,Europe/London,airport,OurAirports
505,Chalgrove Airport,Chalsgrove,United Kingdom,,EGLJ,51.67610168457031,-1.0808299779891968,240,0.0,E,Europe/London,airport,OurAirports
506,Blackbushe Airport,Blackbushe,United Kingdom,BBS,EGLK,51.32389831542969,-0.8475000262260437,325,0.0,E,Europe/London,airport,OurAirports
507,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83,0.0,E,Europe/London,airport,OurAirports
508,Southend Airport,Southend,United Kingdom,SEN,EGMC,51.5713996887207,0.6955559849739075,49,0.0,E,Europe/London,airport,OurAirports
509,Lydd Airport,Lydd,United Kingdom,LYX,EGMD,50.95610046386719,0.939167022705078,13,0.0,E,Europe/London,airport,OurAirports
510,Kent International Airport,Manston,United Kingdom,MSE,EGMH,51.342201,1.34611,178,0.0,E,Europe/London,airport,OurAirports
511,Brough Airport,Brough,United Kingdom,,EGNB,53.7197,-0.566333,12,0.0,E,Europe/London,airport,OurAirports
512,Carlisle Airport,Carlisle,United Kingdom,CAX,EGNC,54.9375,-2.8091700077056885,190,0.0,E,Europe/London,airport,OurAirports
513,Retford Gamston Airport,Repton,United Kingdom,,EGNE,53.28060150146485,-0.9513890147209167,91,0.0,E,Europe/London,airport,OurAirports
514,Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,53.77170181274414,-3.0286099910736084,34,0.0,E,Europe/London,airport,OurAirports
515,Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,53.57440185546875,-0.350832998752594,121,0.0,E,Europe/London,airport,OurAirports
516,Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,EGNL,54.1286111,-3.2675,173,0.0,E,Europe/London,airport,OurAirports
517,Leeds Bradford Airport,Leeds,United Kingdom,LBA,EGNM,53.86589813232422,-1.6605700254440308,681,0.0,E,Europe/London,airport,OurAirports
518,Warton Airport,Warton,United Kingdom,WRT,EGNO,53.745098,-2.88306,55,0.0,E,Europe/London,airport,OurAirports
519,Hawarden Airport,Hawarden,United Kingdom,CEG,EGNR,53.1781005859375,-2.977780103683472,45,0.0,E,Europe/London,airport,OurAirports
521,Newcastle Airport,Newcastle,United Kingdom,NCL,EGNT,55.03749847412109,-1.6916699409484863,266,0.0,E,Europe/London,airport,OurAirports
522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.50920104980469,-1.4294099807739258,120,0.0,E,Europe/London,airport,OurAirports
523,East Midlands Airport,East Midlands,United Kingdom,EMA,EGNX,52.8311004639,-1.32806003094,306,0.0,E,Europe/London,airport,OurAirports
524,Llanbedr Airport,Llanbedr,United Kingdom,,EGOD,52.811698913574,-4.1235799789429,30,0.0,E,Europe/London,airport,OurAirports
525,RAF Ternhill,Ternhill,United Kingdom,,EGOE,52.87120056152344,-2.533560037612915,272,0.0,E,Europe/London,airport,OurAirports
526,RAF Shawbury,Shawbury,United Kingdom,,EGOS,52.79819869995117,-2.668040037155152,249,0.0,E,Europe/London,airport,OurAirports
528,RAF Woodvale,Woodvale,United Kingdom,,EGOW,53.5816,-3.05552,37,0.0,E,Europe/London,airport,OurAirports
529,Kirkwall Airport,Kirkwall,United Kingdom,KOI,EGPA,58.957801818847656,-2.9049999713897705,50,0.0,E,Europe/London,airport,OurAirports
